Time,Name,Model,SN,Current,BIN
2020/12/29 16:30,AHB Cell Pack,AHB74490HPC,0B200530234,0.2647,C
2020/12/29 22:54,AHB Cell Pack,AHB74490HPC,96172211814,0.2904,C
2020/12/29 13:37,AHB Cell Pack,AHB74490HPC,96172220121,0.2913,C
2020/12/29 22:11,AHB Cell Pack,AHB74490HPC,96172211672,0.2914,C
2020/12/29 22:08,AHB Cell Pack,AHB74490HPC,96172220762,0.293,C
2020/12/29 18:02,AHB Cell Pack,AHB74490HPC,96172210369,0.2932,C
2020/12/29 18:42,AHB Cell Pack,AHB74490HPC,96172210816,0.2934,C
2020/12/29 18:33,AHB Cell Pack,AHB74490HPC,96172210079,0.2941,C
2020/12/29 22:44,AHB Cell Pack,AHB74490HPC,96172211840,0.2943,C
2020/12/29 21:59,AHB Cell Pack,AHB74490HPC,96172211345,0.2943,C
2020/12/29 21:44,AHB Cell Pack,AHB74490HPC,0B200530469,0.2943,C
2020/12/29 12:53,AHB Cell Pack,AHB74490HPC,96172210864,0.2948,C
2020/12/29 12:43,AHB Cell Pack,AHB74490HPC,96172210423,0.2948,C
2020/12/29 22:17,AHB Cell Pack,AHB74490HPC,0B200530122,0.295,C
2020/12/29 15:01,AHB Cell Pack,AHB74490HPC,96172211862,0.295,C
2020/12/29 22:01,AHB Cell Pack,AHB74490HPC,96172211803,0.2951,C
2020/12/29 13:07,AHB Cell Pack,AHB74490HPC,0B200530095,0.3148,C
2020/12/29 20:18,AHB Cell Pack,AHB74490HPC,96172210666,0.3213,C
2020/12/29 22:34,AHB Cell Pack,AHB74490HPC,96172211040,0.3215,C
2020/12/29 22:52,AHB Cell Pack,AHB74490HPC,96172210334,0.3217,C
2020/12/29 13:46,AHB Cell Pack,AHB74490HPC,96172211960,0.3222,C
2020/12/29 14:06,AHB Cell Pack,AHB74490HPC,96172220924,0.3224,C
2020/12/29 16:09,AHB Cell Pack,AHB74490HPC,96172210365,0.3226,C
2020/12/29 14:29,AHB Cell Pack,AHB74490HPC,96172211175,0.3226,C
2020/12/29 13:27,AHB Cell Pack,AHB74490HPC,96172211701,0.3226,C
2020/12/29 20:42,AHB Cell Pack,AHB74490HPC,96172211617,0.3227,C
2020/12/30 08:31,AHB Cell Pack,AHB74490HPC,96172220937,0.3229,C
2020/12/29 22:12,AHB Cell Pack,AHB74490HPC,96172211227,0.3229,C
2020/12/29 21:48,AHB Cell Pack,AHB74490HPC,96172220543,0.3229,C
2020/12/29 15:10,AHB Cell Pack,AHB74490HPC,96172220074,0.3229,C
2020/12/29 13:18,AHB Cell Pack,AHB74490HPC,96172220645,0.3229,C
2020/12/29 12:49,AHB Cell Pack,AHB74490HPC,96172211706,0.3229,C
2020/12/29 17:51,AHB Cell Pack,AHB74490HPC,96172211648,0.3231,C
2020/12/29 16:49,AHB Cell Pack,AHB74490HPC,96172211280,0.3231,C
2020/12/29 13:37,AHB Cell Pack,AHB74490HPC,96172220081,0.3233,C
2020/12/29 22:50,AHB Cell Pack,AHB74490HPC,96172210405,0.3234,C
2020/12/29 22:32,AHB Cell Pack,AHB74490HPC,96172211765,0.3234,C
2020/12/29 16:53,AHB Cell Pack,AHB74490HPC,96172211687,0.3234,C
2020/12/29 16:31,AHB Cell Pack,AHB74490HPC,0B200530443,0.3234,C
2020/12/29 15:31,AHB Cell Pack,AHB74490HPC,96172220221,0.3234,C
2020/12/29 15:08,AHB Cell Pack,AHB74490HPC,96172220124,0.3234,C
2020/12/29 14:38,AHB Cell Pack,AHB74490HPC,96172211619,0.3234,C
2020/12/29 13:52,AHB Cell Pack,AHB74490HPC,96172210178,0.3234,C
2020/12/29 13:12,AHB Cell Pack,AHB74490HPC,96172220391,0.3234,C
2020/12/30 08:24,AHB Cell Pack,AHB74490HPC,96172210398,0.3236,C
2020/12/29 15:48,AHB Cell Pack,AHB74490HPC,96172220050,0.3236,C
2020/12/29 15:15,AHB Cell Pack,AHB74490HPC,96172220468,0.3236,C
2020/12/29 15:11,AHB Cell Pack,AHB74490HPC,96172220259,0.3236,C
2020/12/29 13:55,AHB Cell Pack,AHB74490HPC,96172211866,0.3236,C
2020/12/29 13:23,AHB Cell Pack,AHB74490HPC,96172220355,0.3236,C
2020/12/29 13:13,AHB Cell Pack,AHB74490HPC,96172211733,0.3236,C
2020/12/29 12:59,AHB Cell Pack,AHB74490HPC,96172210346,0.3236,C
2020/12/29 12:33,AHB Cell Pack,AHB74490HPC,96172210147,0.3236,C
2020/12/29 22:51,AHB Cell Pack,AHB74490HPC,96172210519,0.3238,C
2020/12/29 15:37,AHB Cell Pack,AHB74490HPC,96172211783,0.3238,C
2020/12/29 15:26,AHB Cell Pack,AHB74490HPC,96172220215,0.3238,C
2020/12/29 14:11,AHB Cell Pack,AHB74490HPC,96172220773,0.3238,C
2020/12/29 13:09,AHB Cell Pack,AHB74490HPC,96172211759,0.3238,C
2020/12/29 13:08,AHB Cell Pack,AHB74490HPC,96172211528,0.3238,C
2020/12/29 12:43,AHB Cell Pack,AHB74490HPC,0B200530389,0.3238,C
2020/12/29 22:49,AHB Cell Pack,AHB74490HPC,96172211172,0.324,C
2020/12/29 22:43,AHB Cell Pack,AHB74490HPC,96172211826,0.324,C
2020/12/29 22:01,AHB Cell Pack,AHB74490HPC,96172211418,0.324,C
2020/12/29 22:00,AHB Cell Pack,AHB74490HPC,96172211263,0.324,C
2020/12/29 21:19,AHB Cell Pack,AHB74490HPC,96172220809,0.324,C
2020/12/29 20:06,AHB Cell Pack,AHB74490HPC,96172211633,0.324,C
2020/12/29 18:33,AHB Cell Pack,AHB74490HPC,96172210065,0.324,C
2020/12/29 16:54,AHB Cell Pack,AHB74490HPC,96172210305,0.324,C
2020/12/29 16:42,AHB Cell Pack,AHB74490HPC,96172211772,0.324,C
2020/12/29 16:29,AHB Cell Pack,AHB74490HPC,0B200530256,0.324,C
2020/12/29 16:14,AHB Cell Pack,AHB74490HPC,96172220230,0.324,C
2020/12/29 15:31,AHB Cell Pack,AHB74490HPC,96172220015,0.324,C
2020/12/29 15:30,AHB Cell Pack,AHB74490HPC,96172220019,0.324,C
2020/12/29 15:11,AHB Cell Pack,AHB74490HPC,96172220141,0.324,C
2020/12/29 14:26,AHB Cell Pack,AHB74490HPC,96172220781,0.324,C
2020/12/29 14:09,AHB Cell Pack,AHB74490HPC,96172220785,0.324,C
2020/12/29 13:59,AHB Cell Pack,AHB74490HPC,96172211877,0.324,C
2020/12/29 13:53,AHB Cell Pack,AHB74490HPC,96172211959,0.324,C
2020/12/29 13:52,AHB Cell Pack,AHB74490HPC,96172211270,0.324,C
2020/12/29 22:49,AHB Cell Pack,AHB74490HPC,96172210058,0.3241,C
2020/12/29 21:19,AHB Cell Pack,AHB74490HPC,96172211445,0.3241,C
2020/12/29 18:02,AHB Cell Pack,AHB74490HPC,96172220052,0.3241,C
2020/12/29 15:36,AHB Cell Pack,AHB74490HPC,96172220284,0.3241,C
2020/12/29 15:26,AHB Cell Pack,AHB74490HPC,96172220182,0.3241,C
2020/12/29 13:56,AHB Cell Pack,AHB74490HPC,96172211865,0.3241,C
2020/12/29 13:44,AHB Cell Pack,AHB74490HPC,96172211343,0.3241,C
2020/12/29 13:29,AHB Cell Pack,AHB74490HPC,96172211494,0.3241,C
2020/12/29 12:57,AHB Cell Pack,AHB74490HPC,0B200530492,0.3241,C
2020/12/29 22:09,AHB Cell Pack,AHB74490HPC,96172220731,0.3243,C
2020/12/29 21:45,AHB Cell Pack,AHB74490HPC,96172211678,0.3243,C
2020/12/29 21:27,AHB Cell Pack,AHB74490HPC,96172220584,0.3243,C
2020/12/29 17:56,AHB Cell Pack,AHB74490HPC,96172211100,0.3243,C
2020/12/29 16:34,AHB Cell Pack,AHB74490HPC,0B200530705,0.3243,C
2020/12/29 16:29,AHB Cell Pack,AHB74490HPC,96172220307,0.3243,C
2020/12/29 16:26,AHB Cell Pack,AHB74490HPC,96172220305,0.3243,C
2020/12/29 16:18,AHB Cell Pack,AHB74490HPC,0B200530714,0.3243,C
2020/12/29 15:53,AHB Cell Pack,AHB74490HPC,96172220251,0.3243,C
2020/12/29 15:41,AHB Cell Pack,AHB74490HPC,96172220485,0.3243,C
2020/12/29 15:34,AHB Cell Pack,AHB74490HPC,96172220506,0.3243,C
2020/12/29 15:19,AHB Cell Pack,AHB74490HPC,96172220508,0.3243,C
2020/12/29 15:03,AHB Cell Pack,AHB74490HPC,96172220290,0.3243,C
2020/12/29 15:02,AHB Cell Pack,AHB74490HPC,96172220249,0.3243,C
2020/12/29 14:40,AHB Cell Pack,AHB74490HPC,96172212002,0.3243,C
2020/12/29 14:29,AHB Cell Pack,AHB74490HPC,96172211953,0.3243,C
2020/12/29 14:10,AHB Cell Pack,AHB74490HPC,96172220771,0.3243,C
2020/12/29 14:07,AHB Cell Pack,AHB74490HPC,96172211761,0.3243,C
2020/12/29 13:53,AHB Cell Pack,AHB74490HPC,96172211576,0.3243,C
2020/12/29 13:31,AHB Cell Pack,AHB74490HPC,96172211504,0.3243,C
2020/12/29 13:15,AHB Cell Pack,AHB74490HPC,96172220386,0.3243,C
2020/12/29 13:11,AHB Cell Pack,AHB74490HPC,96172211530,0.3243,C
2020/12/30 08:26,AHB Cell Pack,AHB74490HPC,96172220181,0.3245,C
2020/12/30 08:17,AHB Cell Pack,AHB74490HPC,96172211922,0.3245,C
2020/12/30 07:47,AHB Cell Pack,AHB74490HPC,96172211201,0.3245,C
2020/12/29 22:41,AHB Cell Pack,AHB74490HPC,0B200530264,0.3245,C
2020/12/29 22:36,AHB Cell Pack,AHB74490HPC,96172210333,0.3245,C
2020/12/29 22:35,AHB Cell Pack,AHB74490HPC,96172211397,0.3245,C
2020/12/29 22:32,AHB Cell Pack,AHB74490HPC,0B200530325,0.3245,C
2020/12/29 22:26,AHB Cell Pack,AHB74490HPC,96172211537,0.3245,C
2020/12/29 22:21,AHB Cell Pack,AHB74490HPC,0B200530115,0.3245,C
2020/12/29 22:12,AHB Cell Pack,AHB74490HPC,96172211912,0.3245,C
2020/12/29 22:09,AHB Cell Pack,AHB74490HPC,96172211327,0.3245,C
2020/12/29 22:08,AHB Cell Pack,AHB74490HPC,96172220717,0.3245,C
2020/12/29 21:46,AHB Cell Pack,AHB74490HPC,96172211257,0.3245,C
2020/12/29 21:25,AHB Cell Pack,AHB74490HPC,96172220843,0.3245,C
2020/12/29 20:59,AHB Cell Pack,AHB74490HPC,96172211582,0.3245,C
2020/12/29 20:52,AHB Cell Pack,AHB74490HPC,96172211204,0.3245,C
2020/12/29 20:49,AHB Cell Pack,AHB74490HPC,96172211221,0.3245,C
2020/12/29 20:45,AHB Cell Pack,AHB74490HPC,96172210775,0.3245,C
2020/12/29 20:22,AHB Cell Pack,AHB74490HPC,96172211163,0.3245,C
2020/12/29 18:43,AHB Cell Pack,AHB74490HPC,96172210810,0.3245,C
2020/12/29 18:36,AHB Cell Pack,AHB74490HPC,96172210061,0.3245,C
2020/12/29 18:27,AHB Cell Pack,AHB74490HPC,96172211076,0.3245,C
2020/12/29 18:17,AHB Cell Pack,AHB74490HPC,96172220588,0.3245,C
2020/12/29 17:50,AHB Cell Pack,AHB74490HPC,96172210535,0.3245,C
2020/12/29 16:50,AHB Cell Pack,AHB74490HPC,96172211808,0.3245,C
2020/12/29 16:35,AHB Cell Pack,AHB74490HPC,0B200530708,0.3245,C
2020/12/29 16:26,AHB Cell Pack,AHB74490HPC,96172220325,0.3245,C
2020/12/29 16:20,AHB Cell Pack,AHB74490HPC,96172220319,0.3245,C
2020/12/29 16:18,AHB Cell Pack,AHB74490HPC,0B200530416,0.3245,C
2020/12/29 15:48,AHB Cell Pack,AHB74490HPC,96172220418,0.3245,C
2020/12/29 15:44,AHB Cell Pack,AHB74490HPC,96172220042,0.3245,C
2020/12/29 15:37,AHB Cell Pack,AHB74490HPC,96172211725,0.3245,C
2020/12/29 15:30,AHB Cell Pack,AHB74490HPC,96172220225,0.3245,C
2020/12/29 15:29,AHB Cell Pack,AHB74490HPC,96172220025,0.3245,C
2020/12/29 15:27,AHB Cell Pack,AHB74490HPC,96172220227,0.3245,C
2020/12/29 15:03,AHB Cell Pack,AHB74490HPC,96172220197,0.3245,C
2020/12/29 15:00,AHB Cell Pack,AHB74490HPC,96172211155,0.3245,C
2020/12/29 14:23,AHB Cell Pack,AHB74490HPC,96172210575,0.3245,C
2020/12/29 14:23,AHB Cell Pack,AHB74490HPC,96172210536,0.3245,C
2020/12/29 13:55,AHB Cell Pack,AHB74490HPC,96172210768,0.3245,C
2020/12/29 13:45,AHB Cell Pack,AHB74490HPC,96172210140,0.3245,C
2020/12/29 13:37,AHB Cell Pack,AHB74490HPC,96172220360,0.3245,C
2020/12/29 13:17,AHB Cell Pack,AHB74490HPC,96172220398,0.3245,C
2020/12/29 13:12,AHB Cell Pack,AHB74490HPC,96172210430,0.3245,C
2020/12/29 22:47,AHB Cell Pack,AHB74490HPC,96172210046,0.3247,C
2020/12/29 22:38,AHB Cell Pack,AHB74490HPC,96172210087,0.3247,C
2020/12/29 22:31,AHB Cell Pack,AHB74490HPC,96172220825,0.3247,C
2020/12/29 22:31,AHB Cell Pack,AHB74490HPC,96172220609,0.3247,C
2020/12/29 22:29,AHB Cell Pack,AHB74490HPC,96172210114,0.3247,C
2020/12/29 22:28,AHB Cell Pack,AHB74490HPC,0B200530130,0.3247,C
2020/12/29 22:11,AHB Cell Pack,AHB74490HPC,96172211669,0.3247,C
2020/12/29 22:06,AHB Cell Pack,AHB74490HPC,96172211244,0.3247,C
2020/12/29 22:02,AHB Cell Pack,AHB74490HPC,96172211884,0.3247,C
2020/12/29 22:01,AHB Cell Pack,AHB74490HPC,96172211825,0.3247,C
2020/12/29 21:25,AHB Cell Pack,AHB74490HPC,96172220620,0.3247,C
2020/12/29 21:24,AHB Cell Pack,AHB74490HPC,96172220844,0.3247,C
2020/12/29 21:21,AHB Cell Pack,AHB74490HPC,96172220138,0.3247,C
2020/12/29 21:10,AHB Cell Pack,AHB74490HPC,96172211637,0.3247,C
2020/12/29 20:51,AHB Cell Pack,AHB74490HPC,96172211194,0.3247,C
2020/12/29 20:45,AHB Cell Pack,AHB74490HPC,96172210771,0.3247,C
2020/12/29 20:45,AHB Cell Pack,AHB74490HPC,96172211549,0.3247,C
2020/12/29 20:44,AHB Cell Pack,AHB74490HPC,96172210770,0.3247,C
2020/12/29 20:38,AHB Cell Pack,AHB74490HPC,96172212028,0.3247,C
2020/12/29 20:36,AHB Cell Pack,AHB74490HPC,96172211482,0.3247,C
2020/12/29 18:46,AHB Cell Pack,AHB74490HPC,96172210687,0.3247,C
2020/12/29 18:42,AHB Cell Pack,AHB74490HPC,96172210697,0.3247,C
2020/12/29 18:39,AHB Cell Pack,AHB74490HPC,96172210983,0.3247,C
2020/12/29 18:34,AHB Cell Pack,AHB74490HPC,96172210063,0.3247,C
2020/12/29 17:58,AHB Cell Pack,AHB74490HPC,96172210235,0.3247,C
2020/12/29 17:55,AHB Cell Pack,AHB74490HPC,96172211859,0.3247,C
2020/12/29 17:49,AHB Cell Pack,AHB74490HPC,96172210774,0.3247,C
2020/12/29 16:53,AHB Cell Pack,AHB74490HPC,96172211174,0.3247,C
2020/12/29 16:48,AHB Cell Pack,AHB74490HPC,96172210710,0.3247,C
2020/12/29 16:36,AHB Cell Pack,AHB74490HPC,0B200530179,0.3247,C
2020/12/29 16:35,AHB Cell Pack,AHB74490HPC,0B200530480,0.3247,C
2020/12/29 16:06,AHB Cell Pack,AHB74490HPC,0B200530530,0.3247,C
2020/12/29 15:32,AHB Cell Pack,AHB74490HPC,96172220118,0.3247,C
2020/12/29 15:28,AHB Cell Pack,AHB74490HPC,96172220222,0.3247,C
2020/12/29 15:25,AHB Cell Pack,AHB74490HPC,96172220066,0.3247,C
2020/12/29 15:19,AHB Cell Pack,AHB74490HPC,96172220129,0.3247,C
2020/12/29 14:34,AHB Cell Pack,AHB74490HPC,96172211951,0.3247,C
2020/12/29 14:01,AHB Cell Pack,AHB74490HPC,96172210760,0.3247,C
2020/12/29 13:59,AHB Cell Pack,AHB74490HPC,96172211873,0.3247,C
2020/12/29 13:54,AHB Cell Pack,AHB74490HPC,96172210761,0.3247,C
2020/12/29 13:54,AHB Cell Pack,AHB74490HPC,96172211217,0.3247,C
2020/12/29 13:48,AHB Cell Pack,AHB74490HPC,96172211967,0.3247,C
2020/12/29 13:43,AHB Cell Pack,AHB74490HPC,96172211917,0.3247,C
2020/12/29 13:26,AHB Cell Pack,AHB74490HPC,96172211415,0.3247,C
2020/12/29 13:20,AHB Cell Pack,AHB74490HPC,96172220090,0.3247,C
2020/12/29 13:17,AHB Cell Pack,AHB74490HPC,96172220394,0.3247,C
2020/12/29 13:10,AHB Cell Pack,AHB74490HPC,96172210994,0.3247,C
2020/12/29 13:02,AHB Cell Pack,AHB74490HPC,96172210256,0.3247,C
2020/12/29 12:57,AHB Cell Pack,AHB74490HPC,0B200530536,0.3247,C
2020/12/29 12:56,AHB Cell Pack,AHB74490HPC,96172210249,0.3247,C
2020/12/30 08:30,AHB Cell Pack,AHB74490HPC,96172220320,0.3248,C
2020/12/30 08:12,AHB Cell Pack,AHB74490HPC,9617222-0408,0.3248,C
2020/12/29 22:54,AHB Cell Pack,AHB74490HPC,96172211797,0.3248,C
2020/12/29 22:51,AHB Cell Pack,AHB74490HPC,96172210416,0.3248,C
2020/12/29 22:51,AHB Cell Pack,AHB74490HPC,96172211319,0.3248,C
2020/12/29 22:47,AHB Cell Pack,AHB74490HPC,96172210040,0.3248,C
2020/12/29 22:42,AHB Cell Pack,AHB74490HPC,96172211362,0.3248,C
2020/12/29 22:42,AHB Cell Pack,AHB74490HPC,96172211699,0.3248,C
2020/12/29 22:37,AHB Cell Pack,AHB74490HPC,96172211367,0.3248,C
2020/12/29 22:28,AHB Cell Pack,AHB74490HPC,96172211108,0.3248,C
2020/12/29 22:13,AHB Cell Pack,AHB74490HPC,96172211115,0.3248,C
2020/12/29 22:12,AHB Cell Pack,AHB74490HPC,96172211680,0.3248,C
2020/12/29 22:07,AHB Cell Pack,AHB74490HPC,96172211118,0.3248,C
2020/12/29 21:45,AHB Cell Pack,AHB74490HPC,0B200530113,0.3248,C
2020/12/29 21:26,AHB Cell Pack,AHB74490HPC,96172220699,0.3248,C
2020/12/29 21:19,AHB Cell Pack,AHB74490HPC,96172211805,0.3248,C
2020/12/29 21:19,AHB Cell Pack,AHB74490HPC,96172211432,0.3248,C
2020/12/29 21:17,AHB Cell Pack,AHB74490HPC,96172220902,0.3248,C
2020/12/29 21:10,AHB Cell Pack,AHB74490HPC,96172211647,0.3248,C
2020/12/29 21:02,AHB Cell Pack,AHB74490HPC,96172220682,0.3248,C
2020/12/29 21:00,AHB Cell Pack,AHB74490HPC,96172220760,0.3248,C
2020/12/29 20:59,AHB Cell Pack,AHB74490HPC,96172211580,0.3248,C
2020/12/29 20:59,AHB Cell Pack,AHB74490HPC,96172210030,0.3248,C
2020/12/29 20:55,AHB Cell Pack,AHB74490HPC,96172211208,0.3248,C
2020/12/29 20:49,AHB Cell Pack,AHB74490HPC,96172220860,0.3248,C
2020/12/29 20:47,AHB Cell Pack,AHB74490HPC,96172211903,0.3248,C
2020/12/29 20:40,AHB Cell Pack,AHB74490HPC,96172211538,0.3248,C
2020/12/29 20:39,AHB Cell Pack,AHB74490HPC,96172220861,0.3248,C
2020/12/29 20:33,AHB Cell Pack,AHB74490HPC,96172210142,0.3248,C
2020/12/29 20:19,AHB Cell Pack,AHB74490HPC,96172211486,0.3248,C
2020/12/29 20:15,AHB Cell Pack,AHB74490HPC,96172212001,0.3248,C
2020/12/29 20:15,AHB Cell Pack,AHB74490HPC,96172211996,0.3248,C
2020/12/29 18:35,AHB Cell Pack,AHB74490HPC,96172210326,0.3248,C
2020/12/29 18:17,AHB Cell Pack,AHB74490HPC,96172220604,0.3248,C
2020/12/29 18:15,AHB Cell Pack,AHB74490HPC,96172220605,0.3248,C
2020/12/29 17:53,AHB Cell Pack,AHB74490HPC,96172210531,0.3248,C
2020/12/29 16:50,AHB Cell Pack,AHB74490HPC,96172211764,0.3248,C
2020/12/29 16:45,AHB Cell Pack,AHB74490HPC,96172211148,0.3248,C
2020/12/29 16:39,AHB Cell Pack,AHB74490HPC,96172211143,0.3248,C
2020/12/29 16:36,AHB Cell Pack,AHB74490HPC,0B200530165,0.3248,C
2020/12/29 16:33,AHB Cell Pack,AHB74490HPC,0B200530707,0.3248,C
2020/12/29 16:31,AHB Cell Pack,AHB74490HPC,0B200530235,0.3248,C
2020/12/29 16:26,AHB Cell Pack,AHB74490HPC,96172220306,0.3248,C
2020/12/29 16:21,AHB Cell Pack,AHB74490HPC,96172220026,0.3248,C
2020/12/29 16:20,AHB Cell Pack,AHB74490HPC,96172220029,0.3248,C
2020/12/29 16:17,AHB Cell Pack,AHB74490HPC,96172220033,0.3248,C
2020/12/29 16:07,AHB Cell Pack,AHB74490HPC,96172220043,0.3248,C
2020/12/29 15:44,AHB Cell Pack,AHB74490HPC,96172220487,0.3248,C
2020/12/29 15:35,AHB Cell Pack,AHB74490HPC,96172211741,0.3248,C
2020/12/29 15:34,AHB Cell Pack,AHB74490HPC,96172220175,0.3248,C
2020/12/29 15:21,AHB Cell Pack,AHB74490HPC,96172220261,0.3248,C
2020/12/29 15:11,AHB Cell Pack,AHB74490HPC,96172220471,0.3248,C
2020/12/29 15:02,AHB Cell Pack,AHB74490HPC,96172220280,0.3248,C
2020/12/29 14:25,AHB Cell Pack,AHB74490HPC,96172210583,0.3248,C
2020/12/29 13:52,AHB Cell Pack,AHB74490HPC,96172210184,0.3248,C
2020/12/29 13:51,AHB Cell Pack,AHB74490HPC,96172210172,0.3248,C
2020/12/29 13:46,AHB Cell Pack,AHB74490HPC,96172211347,0.3248,C
2020/12/29 13:46,AHB Cell Pack,AHB74490HPC,96172211982,0.3248,C
2020/12/29 13:44,AHB Cell Pack,AHB74490HPC,96172211055,0.3248,C
2020/12/29 13:38,AHB Cell Pack,AHB74490HPC,96172220078,0.3248,C
2020/12/29 13:26,AHB Cell Pack,AHB74490HPC,96172220357,0.3248,C
2020/12/29 13:14,AHB Cell Pack,AHB74490HPC,96172220475,0.3248,C
2020/12/29 13:09,AHB Cell Pack,AHB74490HPC,0B200530481,0.3248,C
2020/12/29 13:05,AHB Cell Pack,AHB74490HPC,96172210150,0.3248,C
2020/12/29 13:05,AHB Cell Pack,AHB74490HPC,96172210136,0.3248,C
2020/12/29 13:03,AHB Cell Pack,AHB74490HPC,96172210344,0.3248,C
2020/12/29 13:03,AHB Cell Pack,AHB74490HPC,96172210437,0.3248,C
2020/12/29 12:54,AHB Cell Pack,AHB74490HPC,0B200530096,0.3248,C
2020/12/29 12:40,AHB Cell Pack,AHB74490HPC,96172210438,0.3248,C
2020/12/29 11:40,AHB Cell Pack,AHB74490HPC,96172210411,0.3248,C
2020/12/29 11:37,AHB Cell Pack,AHB74490HPC,96172211852,0.3248,C
2020/12/30 07:45,AHB Cell Pack,AHB74490HPC,96172220759,0.325,C
2020/12/30 07:45,AHB Cell Pack,AHB74490HPC,96172211293,0.325,C
2020/12/29 22:52,AHB Cell Pack,AHB74490HPC,96172211837,0.325,C
2020/12/29 22:25,AHB Cell Pack,AHB74490HPC,96172220579,0.325,C
2020/12/29 22:24,AHB Cell Pack,AHB74490HPC,0B200530435,0.325,C
2020/12/29 22:23,AHB Cell Pack,AHB74490HPC,0B200530378,0.325,C
2020/12/29 22:18,AHB Cell Pack,AHB74490HPC,0B200530108,0.325,C
2020/12/29 22:13,AHB Cell Pack,AHB74490HPC,96172211682,0.325,C
2020/12/29 22:11,AHB Cell Pack,AHB74490HPC,96172211665,0.325,C
2020/12/29 22:08,AHB Cell Pack,AHB74490HPC,96172211971,0.325,C
2020/12/29 21:44,AHB Cell Pack,AHB74490HPC,96172211268,0.325,C
2020/12/29 21:26,AHB Cell Pack,AHB74490HPC,96172220632,0.325,C
2020/12/29 21:26,AHB Cell Pack,AHB74490HPC,96172220635,0.325,C
2020/12/29 21:24,AHB Cell Pack,AHB74490HPC,96172220832,0.325,C
2020/12/29 21:23,AHB Cell Pack,AHB74490HPC,96172220720,0.325,C
2020/12/29 21:20,AHB Cell Pack,AHB74490HPC,96172211428,0.325,C
2020/12/29 21:19,AHB Cell Pack,AHB74490HPC,96172211437,0.325,C
2020/12/29 21:18,AHB Cell Pack,AHB74490HPC,96172220905,0.325,C
2020/12/29 21:13,AHB Cell Pack,AHB74490HPC,96172220660,0.325,C
2020/12/29 21:06,AHB Cell Pack,AHB74490HPC,96172210027,0.325,C
2020/12/29 21:03,AHB Cell Pack,AHB74490HPC,96172220686,0.325,C
2020/12/29 21:00,AHB Cell Pack,AHB74490HPC,96172211590,0.325,C
2020/12/29 20:58,AHB Cell Pack,AHB74490HPC,96172220753,0.325,C
2020/12/29 20:51,AHB Cell Pack,AHB74490HPC,96172210772,0.325,C
2020/12/29 20:48,AHB Cell Pack,AHB74490HPC,96172211987,0.325,C
2020/12/29 20:37,AHB Cell Pack,AHB74490HPC,96172211290,0.325,C
2020/12/29 20:36,AHB Cell Pack,AHB74490HPC,96172211943,0.325,C
2020/12/29 20:33,AHB Cell Pack,AHB74490HPC,96172210667,0.325,C
2020/12/29 20:31,AHB Cell Pack,AHB74490HPC,96172211992,0.325,C
2020/12/29 20:17,AHB Cell Pack,AHB74490HPC,96172210307,0.325,C
2020/12/29 20:15,AHB Cell Pack,AHB74490HPC,96172220867,0.325,C
2020/12/29 20:14,AHB Cell Pack,AHB74490HPC,96172212000,0.325,C
2020/12/29 18:47,AHB Cell Pack,AHB74490HPC,96172210828,0.325,C
2020/12/29 18:46,AHB Cell Pack,AHB74490HPC,96172210607,0.325,C
2020/12/29 18:41,AHB Cell Pack,AHB74490HPC,96172210476,0.325,C
2020/12/29 18:37,AHB Cell Pack,AHB74490HPC,96172210985,0.325,C
2020/12/29 18:30,AHB Cell Pack,AHB74490HPC,96172210563,0.325,C
2020/12/29 18:14,AHB Cell Pack,AHB74490HPC,96172220088,0.325,C
2020/12/29 17:58,AHB Cell Pack,AHB74490HPC,96172210162,0.325,C
2020/12/29 17:57,AHB Cell Pack,AHB74490HPC,96172211928,0.325,C
2020/12/29 17:52,AHB Cell Pack,AHB74490HPC,96172210533,0.325,C
2020/12/29 17:49,AHB Cell Pack,AHB74490HPC,96172210089,0.325,C
2020/12/29 17:46,AHB Cell Pack,AHB74490HPC,96172210367,0.325,C
2020/12/29 17:46,AHB Cell Pack,AHB74490HPC,0B200530129,0.325,C
2020/12/29 16:53,AHB Cell Pack,AHB74490HPC,96172211098,0.325,C
2020/12/29 16:47,AHB Cell Pack,AHB74490HPC,96172211065,0.325,C
2020/12/29 16:46,AHB Cell Pack,AHB74490HPC,96172211278,0.325,C
2020/12/29 16:43,AHB Cell Pack,AHB74490HPC,96172211080,0.325,C
2020/12/29 16:43,AHB Cell Pack,AHB74490HPC,96172211936,0.325,C
2020/12/29 16:42,AHB Cell Pack,AHB74490HPC,96172211926,0.325,C
2020/12/29 16:42,AHB Cell Pack,AHB74490HPC,0B200530504,0.325,C
2020/12/29 16:42,AHB Cell Pack,AHB74490HPC,0B200530442,0.325,C
2020/12/29 16:42,AHB Cell Pack,AHB74490HPC,96172210711,0.325,C
2020/12/29 16:24,AHB Cell Pack,AHB74490HPC,96172220567,0.325,C
2020/12/29 16:20,AHB Cell Pack,AHB74490HPC,96172220384,0.325,C
2020/12/29 16:09,AHB Cell Pack,AHB74490HPC,96172220311,0.325,C
2020/12/29 15:52,AHB Cell Pack,AHB74490HPC,96172211727,0.325,C
2020/12/29 15:51,AHB Cell Pack,AHB74490HPC,96172220044,0.325,C
